query,ad_domain,display_url,link,engine
perplexity,chatbotai.co,chatbotai.co,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwiXgsXE3bmSAxXeLtQBHayUNsoYACICCAEQABoCb2E&co=1&ase=2&gclid=EAIaIQobChMIl4LFxN25kgMV3i7UAR2slDbKEAAYAyAAEgKlKfD_BwE&cid=CAASuwHkaJAj8WiU19g7pkSe8WT5o3VkeDdvAFFiceIf1Poluxj3MDQ_DyYjoOhJsifBGnaREXtUBASLhOHpFpxQDgY8zJw-NqhkV8bQ4wx2LJCHTP0MeY2eB9CHDCI4U6LABwSYNYpWotgCbAOtyZj0OSvxHZdypV8Mg4up_zBoYMbu8DYRc933lIb8Vz5bKQqIfmsEKBp7ag9XvMFi_9gkPhfXpTsaqtE9srY7kHfeqzqDzUMODPatar9qGlPv&cce=2&category=acrcp_v1_32&sig=AOD64_1GhcigQvG9FoNtH-YunzvkShB0Ug&q&nis=4&adurl=https://chatbotai.co/onboarding/multi-model-tools/perplexity?utm_source%3Dgoogle%26utm_medium%3Dweb%26utm_campaign%3Dchatbotai_web_go_pmax_us_en_purchase_other_llms_121126%26utm_term%3D%26matchtype%3D%26device%3Dc%26GeoLoc%3D1015746%26placement%3D%26network%3Dx%26campaign_id%3D23453179571%26ad_id%3D%26extension_id%3D%26gad_source%3D5%26gad_campaignid%3D23448192603,syndicated
perplexity,chat-assistant.ai,chat-assistant.ai,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwiXgsXE3bmSAxXeLtQBHayUNsoYACICCAEQARoCb2E&co=1&ase=2&gclid=EAIaIQobChMIl4LFxN25kgMV3i7UAR2slDbKEAAYASAAEgIshPD_BwE&cid=CAASuwHkaJAj8WiU19g7pkSe8WT5o3VkeDdvAFFiceIf1Poluxj3MDQ_DyYjoOhJsifBGnaREXtUBASLhOHpFpxQDgY8zJw-NqhkV8bQ4wx2LJCHTP0MeY2eB9CHDCI4U6LABwSYNYpWotgCbAOtyZj0OSvxHZdypV8Mg4up_zBoYMbu8DYRc933lIb8Vz5bKQqIfmsEKBp7ag9XvMFi_9gkPhfXpTsaqtE9srY7kHfeqzqDzUMODPatar9qGlPv&cce=2&category=acrcp_v1_32&sig=AOD64_2mDFZoUhrdss038qKie4GqsFYw-Q&q&nis=4&adurl=https://chat-assistant.ai/perplexity/?gad_source%3D5%26gad_campaignid%3D23513187085%26gclid%3DEAIaIQobChMIl4LFxN25kgMV3i7UAR2slDbKEAAYASAAEgIshPD_BwE,syndicated
perplexity,use.ai,use.ai,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwiXgsXE3bmSAxXeLtQBHayUNsoYACICCAEQAhoCb2E&co=1&ase=2&gclid=EAIaIQobChMIl4LFxN25kgMV3i7UAR2slDbKEAAYAiAAEgI_qfD_BwE&cid=CAASuwHkaJAj8WiU19g7pkSe8WT5o3VkeDdvAFFiceIf1Poluxj3MDQ_DyYjoOhJsifBGnaREXtUBASLhOHpFpxQDgY8zJw-NqhkV8bQ4wx2LJCHTP0MeY2eB9CHDCI4U6LABwSYNYpWotgCbAOtyZj0OSvxHZdypV8Mg4up_zBoYMbu8DYRc933lIb8Vz5bKQqIfmsEKBp7ag9XvMFi_9gkPhfXpTsaqtE9srY7kHfeqzqDzUMODPatar9qGlPv&cce=2&category=acrcp_v1_32&sig=AOD64_1wqWINk61ItyZlZL1h0bugwTePxQ&q&nis=4&adurl=https://use.ai/chat?model%3Dgpt-5%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3DWW-ALL-Desktop-Search-Competitors%26utm_campaign_id%3D23445048668%26utm_adgroup%3DWW-ALL-Competitors-Exact%26utm_adgroup_id%3D192115236155%26utm_term%3Dperplexity.ai%26utm_match_type%3De%26utm_content%3D791911231657%26utm_content_id%3D791911231657%26utm_funnel%3D%26partner%3DWM%26id%3DZ29vZ2xlfGNwY3x7X2NhbXBhaWdufXx7a2V5d29yZH18e2NyZWF0aXZlfXx8e2FkZ3JvdXBpZH18e19hZGdyb3VwfXx7Y3JlYXRpdmV9%26url%3Dhttps://use.ai/chat%253Fmodel%253Dgpt-5%26gad_source%3D5%26gad_campaignid%3D23445048668%26gclid%3DEAIaIQobChMIl4LFxN25kgMV3i7UAR2slDbKEAAYAiAAEgI_qfD_BwE,syndicated
perplexity,docs.sim.ai,docs.sim.ai,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwjypsXE3bmSAxWSLNQBHaRsN-MYACICCAEQAhoCb2E&co=1&ase=2&gclid=EAIaIQobChMI8qbFxN25kgMVkizUAR2kbDfjEAAYAiAAEgKbDvD_BwE&cid=CAASuwHkaEUDDAdDoizSrgc1J6OAx1-5azXkAzl_mI9oJdun9eb66xhKLT3Ka6UiqyQdoeuEzqP3cbLrZQN_7AdmJmtFUMTGJszhZvl-5afgya0M1P7CYB3xv6Q4GTbRUNYH_tZBowkS-EgXKcJz2oLl7L_qdm3-nL4usK108mSXnksOLkUcCzheaVDNAw_m7u1oYnfZjgVJpdylK-CdxgiAdSU0shBmyFKKGYqdiEHAoNnrC2XvEh4zVvrjn1c7&cce=2&category=acrcp_v1_32&sig=AOD64_0xaHT3DdXBK6t0J1A09CBwUEvo6Q&q&nis=4&adurl=https://docs.sim.ai/tools/perplexity?gad_source%3D5%26gad_campaignid%3D23508061872%26gclid%3DEAIaIQobChMI8qbFxN25kgMVkizUAR2kbDfjEAAYAiAAEgKbDvD_BwE,syndicated
perplexity,perplexity-ai.en.softonic.com,perplexity-ai.en.softonic.com,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwiwuMbE3bmSAxUjLdQBHROLKwAYACICCAEQABoCb2E&co=1&ase=2&gclid=EAIaIQobChMIsLjGxN25kgMVIy3UAR0TiysAEAAYASAAEgI6QvD_BwE&cid=CAASuwHkaFU0g_snaCZg4M9jblm3lO_V-xJg9RvBqvG2e4NqxevIHLQlaUD3djBUMhF5rBF7wlY8XKBD0mKQU1FqIkr7i_pZXoSg5-A2z3M5-6MXMFBUeS8yraoUakGpXxcD7Hw8asY_xRA0411w53abfDLE6AgkcCIAE_AE8XQoo2Rcrt2R7RC1rsIrIAPJ4o4znIhFRf77iRy2MHQw83bUjgvTBD1Xo0RX98sj2PCoXnNMBx3D_t2IQ7bOAvFo&cce=2&category=acrcp_v1_32&sig=AOD64_0o2tLluMt65H4Aq90W2IgUDKPC5A&q&nis=4&adurl=https://perplexity-ai.en.softonic.com/chrome/extension/download?utm_source%3DSEM%26utm_medium%3Dpaid%26utm_campaign%3DEN_US_DSA%26gad_source%3D5%26gad_campaignid%3D14780496840%26gclid%3DEAIaIQobChMIsLjGxN25kgMVIy3UAR0TiysAEAAYASAAEgI6QvD_BwE,syndicated
perplexity,use.ai,use.ai,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwiE8IDH3bmSAxVMJ9QBHUECLCAYACICCAEQARoCb2E&co=1&ase=2&gclid=EAIaIQobChMIhPCAx925kgMVTCfUAR1BAiwgEAAYAiAAEgKHQ_D_BwE&cid=CAASuwHkaMz_WHXZWDVoeFX5quRh3nNkK_RtoU-XLWs8q7BTaC2tlk5NrDGxXIhXf1rZBKah8ieoUhQZ33EPBnycdwnTmW8L1MfeAJOif6Nz7n6qBydRiFHlu_FKZeT4Quh33qC-LxLilDMzAiSxsij_EXJAjb2EzO9Gqh5z4VX5eTcComTgXyry8WFc0OtqFFUr23KX0feZgHbBqdot-H8tA-n0kH0-VIFF0C8d34Di9JBPJ0x1IGJzN5d0bB5E&cce=2&category=acrcp_v1_32&sig=AOD64_2E7xG-tN81a9RhNZv-rPvosShTgA&q&nis=4&adurl=https://use.ai/chat?model%3Dgpt-5%26utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3DWW-ALL-Desktop-Search-Competitors%26utm_campaign_id%3D23445048668%26utm_adgroup%3DWW-ALL-Competitors-Exact%26utm_adgroup_id%3D192115236155%26utm_term%3Dperplexity.ai%26utm_match_type%3De%26utm_content%3D791911231657%26utm_content_id%3D791911231657%26utm_funnel%3D%26partner%3DWM%26id%3DZ29vZ2xlfGNwY3x7X2NhbXBhaWdufXx7a2V5d29yZH18e2NyZWF0aXZlfXx8e2FkZ3JvdXBpZH18e19hZGdyb3VwfXx7Y3JlYXRpdmV9%26url%3Dhttps://use.ai/chat%253Fmodel%253Dgpt-5%26gad_source%3D5%26gad_campaignid%3D23445048668%26gclid%3DEAIaIQobChMIhPCAx925kgMVTCfUAR1BAiwgEAAYAiAAEgKHQ_D_BwE,adsenseads
perplexity,askgpt.app,askgpt.app,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwiE8IDH3bmSAxVMJ9QBHUECLCAYACICCAEQAhoCb2E&co=1&ase=2&gclid=EAIaIQobChMIhPCAx925kgMVTCfUAR1BAiwgEAAYBCAAEgL7rvD_BwE&cid=CAASuwHkaMz_WHXZWDVoeFX5quRh3nNkK_RtoU-XLWs8q7BTaC2tlk5NrDGxXIhXf1rZBKah8ieoUhQZ33EPBnycdwnTmW8L1MfeAJOif6Nz7n6qBydRiFHlu_FKZeT4Quh33qC-LxLilDMzAiSxsij_EXJAjb2EzO9Gqh5z4VX5eTcComTgXyry8WFc0OtqFFUr23KX0feZgHbBqdot-H8tA-n0kH0-VIFF0C8d34Di9JBPJ0x1IGJzN5d0bB5E&cce=2&category=acrcp_v1_32&sig=AOD64_0rafeR5JkMMqzYh9-CyiTn59csfw&q&nis=4&adurl=https://askgpt.app/ai/perplexity?utm_source%3Dgoogle%26utm_medium%3Dcpc%26campaign_id%3D23390346459%26adgroup_id%3D189372583663%26ad_id%3D789636758796%26utm_term%3Dperplexity%26utm_matchtype%3Db%26utm_network%3Ds%26utm_device%3Dc%26utm_devicemodel%3D%26utm_click%3D%7Bgclid%7D%26gad_source%3D5%26gad_campaignid%3D23390346459,adsenseads
perplexity,getgram.ai,getgram.ai,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwiE8IDH3bmSAxVMJ9QBHUECLCAYACICCAEQAxoCb2E&co=1&ase=2&gclid=EAIaIQobChMIhPCAx925kgMVTCfUAR1BAiwgEAAYAyAAEgLjnvD_BwE&cid=CAASuwHkaMz_WHXZWDVoeFX5quRh3nNkK_RtoU-XLWs8q7BTaC2tlk5NrDGxXIhXf1rZBKah8ieoUhQZ33EPBnycdwnTmW8L1MfeAJOif6Nz7n6qBydRiFHlu_FKZeT4Quh33qC-LxLilDMzAiSxsij_EXJAjb2EzO9Gqh5z4VX5eTcComTgXyry8WFc0OtqFFUr23KX0feZgHbBqdot-H8tA-n0kH0-VIFF0C8d34Di9JBPJ0x1IGJzN5d0bB5E&cce=2&category=acrcp_v1_33&sig=AOD64_3PXqcjXaPiiYSjEhzc4-s7aj80jA&q&nis=4&adurl=https://www.getgram.ai/platform/elements?utm_source%3Dgoogle%26utm_campaign%3Delements%26gad_source%3D5%26gad_campaignid%3D23374283267,adsenseads
perplexity,chat-assistant.ai,chat-assistant.ai,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwiE8IDH3bmSAxVMJ9QBHUECLCAYACICCAEQABoCb2E&co=1&ase=2&gclid=EAIaIQobChMIhPCAx925kgMVTCfUAR1BAiwgEAAYASAAEgKDfPD_BwE&cid=CAASuwHkaMz_WHXZWDVoeFX5quRh3nNkK_RtoU-XLWs8q7BTaC2tlk5NrDGxXIhXf1rZBKah8ieoUhQZ33EPBnycdwnTmW8L1MfeAJOif6Nz7n6qBydRiFHlu_FKZeT4Quh33qC-LxLilDMzAiSxsij_EXJAjb2EzO9Gqh5z4VX5eTcComTgXyry8WFc0OtqFFUr23KX0feZgHbBqdot-H8tA-n0kH0-VIFF0C8d34Di9JBPJ0x1IGJzN5d0bB5E&cce=2&category=acrcp_v1_32&sig=AOD64_2TH3E9DMTCxxdfzha8jP3zdn7VxA&q&nis=4&adurl=https://chat-assistant.ai/perplexity/?gad_source%3D5%26gad_campaignid%3D23513187085%26gclid%3DEAIaIQobChMIhPCAx925kgMVTCfUAR1BAiwgEAAYASAAEgKDfPD_BwE,adsenseads
perplexity,aichatapp.ai,aichatapp.ai,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwi584PH3bmSAxUFK9QBHeumJfIYACICCAEQAhoCb2E&co=1&ase=2&gclid=EAIaIQobChMIufODx925kgMVBSvUAR3rpiXyEAAYAyAAEgIh6_D_BwE&cid=CAASuwHkaD4uVkLntAv8stsa3_4lNCZmLBl1wNF1_aTASEHEGfLGPXwWH67AxSTJxEojIZVE3vxyHsdXuy-4l7h47i_TcDXtQhl199H4uEF_KFH1zFeWw9NHkHBNWo9a81qczlv2_M5HHQS7lg-5nNO6_t1KEk4J9OhWzCvUCFiShBV03A4vTJ1R6bT_krrTD4z-UOcVHY9hMFt1fluXBgHEbeq9IdxtdoFSphQRJqRkFmPOgTmSXQDEV6pivr2n&cce=2&category=acrcp_v1_32&sig=AOD64_39q_uHGn-r2hU3wycV-yyzt9y73Q&q&nis=4&adurl=https://aichatapp.ai/?utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3D23326424060%26utm_term%3Dperplexity%26utm_adgroup%3D190175612392%26utm_network%3Ds%26utm_matchtype%3Db%26utm_loc_physical_ms%3D1015746%26gad_source%3D5%26gad_campaignid%3D23326424060,adsenseads
perplexity,chaton.ai,chaton.ai,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwi584PH3bmSAxUFK9QBHeumJfIYACICCAEQARoCb2E&co=1&ase=2&gclid=EAIaIQobChMIufODx925kgMVBSvUAR3rpiXyEAAYAiAAEgKbefD_BwE&cid=CAASuwHkaD4uVkLntAv8stsa3_4lNCZmLBl1wNF1_aTASEHEGfLGPXwWH67AxSTJxEojIZVE3vxyHsdXuy-4l7h47i_TcDXtQhl199H4uEF_KFH1zFeWw9NHkHBNWo9a81qczlv2_M5HHQS7lg-5nNO6_t1KEk4J9OhWzCvUCFiShBV03A4vTJ1R6bT_krrTD4z-UOcVHY9hMFt1fluXBgHEbeq9IdxtdoFSphQRJqRkFmPOgTmSXQDEV6pivr2n&cce=2&category=acrcp_v1_32&sig=AOD64_22kF2i5TxKWLquSVYTeGmUcKTnnA&q&nis=4&adurl=https://chaton.ai/perplexity/?utm_source%3Dgoogle%26utm_medium%3Dcpc%26utm_campaign%3DGA%2520%7C%2520ChatOn%2520%7C%2520Web%2520%7C%2520US%2520%7C%2520Search%2520%7C%2520Main%2520%7C%2520CPA%2520%7C%252021.07.25%26utm_content%3D787869936414%26utm_term%3Dperplexity%26campaign_id%3D22809916767%26adset_id%3D193083903067%26ad_id%3D787869936414%26gad_source%3D5%26gad_campaignid%3D22809916767%26gclid%3DEAIaIQobChMIufODx925kgMVBSvUAR3rpiXyEAAYAiAAEgKbefD_BwE,adsenseads
perplexity,chatbotai.co,chatbotai.co,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwjAiIPH3bmSAxXTLNQBHawvO_wYACICCAEQAhoCb2E&co=1&ase=2&gclid=EAIaIQobChMIwIiDx925kgMV0yzUAR2sLzv8EAAYAiAAEgJDovD_BwE&cid=CAASuwHkaLpsIDr4e9VUOo4FRDN25Op04bcJs0rchK9FyFH0muexWwISFBaQYDwPH5JYFdasjz2icG3I_jHd56aefl_8yf54HX47AHOy5LNueMzn_z1dGiVUGxVgSeRlCjCrvkz--HDHqCI-zBPoc6ZZSLsrNCirZw7IftzTIxfzbWkgw_ZEPU5Ry6Pryyx4WjkdurnYvuIEX4janZ12wQJlu3IV5b5mXeJvma2l7tk_da4y-tJ8YWStvf5nPfav&cce=2&category=acrcp_v1_32&sig=AOD64_2ipc8vfosqak0SyneV-b4nqA5WjQ&q&nis=4&adurl=https://chatbotai.co/onboarding/multi-model-tools/perplexity?utm_source%3Dgoogle%26utm_medium%3Dweb%26utm_campaign%3Dchatbotai_web_go_pmax_us_en_purchase_other_llms_121126%26utm_term%3D%26matchtype%3D%26device%3Dc%26GeoLoc%3D1015746%26placement%3D%26network%3Dx%26campaign_id%3D23453179571%26ad_id%3D%26extension_id%3D%26gad_source%3D5%26gad_campaignid%3D23448192603,adsenseads
facebook,appinfogallery.net,appinfogallery.net,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwivipXR3bmSAxWaXX8AHfYYGVgYACICCAEQABoCb2E&co=1&ase=2&gclid=EAIaIQobChMIr4qV0d25kgMVml1_AB32GBlYEAAYASAAEgJo0_D_BwE&cid=CAASuwHkaPDXp2UtTOeZE-bjxZR3EnXXE9u69LoGdTfzVf5r2rlvkmSRwX7t6J1-VhBepDOkEUj6-H-pBL45xomgylDrT4ighFMhdeOte7nenrMsX7jZUy0TWSYDV0xSRS_LGTSwt39hlI8fpGRvutcsSF6Yb1Zmd_3_PRwqwL4HkUDEWRvT5qr9a4glSaizDWVRIg-tTu7HGz47yjokrUC3ufm_tTlTC9OKTGS6XCtBz3FkQC_FkJMXTVmnMgvb&cce=2&category=acrcp_v1_32&sig=AOD64_3pno4q4iy9iR-5nMs409hr8yLEGg&q&nis=4&adurl=https://www.appinfogallery.net/app/com.facebook.katana?utm_source%3Dgoogle%26utm_content%3D%26utm_campaign%3D22222150440%26gclid%3DEAIaIQobChMIr4qV0d25kgMVml1_AB32GBlYEAAYASAAEgJo0_D_BwE%26gad_source%3D5,syndicated
facebook,apkpac.com,apkpac.com,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwjgjpPR3bmSAxVqU38AHZsaLFMYACICCAEQABoCb2E&co=1&ase=2&gclid=EAIaIQobChMI4I6T0d25kgMValN_AB2bGixTEAAYASAAEgKrQPD_BwE&cid=CAASuwHkaBAF3mVZpw9uI26t9dZfFVlZvdRvvk2Q00peayR7aIrpfILWg3hLuYqVH57srBLekbiUBKgMQnVNzveHlgkGsOZyC1ZF1TusgIcB8HFG7GpDxbaQBSIbkobCw2enslxF6whtrrHYGWaRvJ5uI1G1_51RqdaN4rJChvzFDTng2KBMXuxiAcy4GOCxEz-EmM_hEHDqEYnTKXb-IBZtLo-jHdYYjcdvWuPGlGDzg-jCi0yii-ypLSUkA5Y7&cce=2&category=acrcp_v1_32&sig=AOD64_1EJAuUGiCpo7fVPXOeeJ5791RvOg&q&nis=4&adurl=https://www.apkpac.com/app/com.facebook.katana/?details%3Ddl%26gad_source%3D5%26gad_campaignid%3D18891183528%26gclid%3DEAIaIQobChMI4I6T0d25kgMValN_AB2bGixTEAAYASAAEgKrQPD_BwE,syndicated
facebook,appcracy.com,appcracy.com,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwiDgJHR3bmSAxXrsgMAHZn8KjAYACICCAEQAhoCb2E&co=1&ase=2&gclid=EAIaIQobChMIg4CR0d25kgMV67IDAB2Z_CowEAAYASAAEgI35vD_BwE&cid=CAASuwHkaBQ9ZBPPA5jt4FAbRetHq3Eyz-ascjvJ_gjv3cUC6GRwmZkKVf0LhbQhkstPD2MRLOXVB7mG8xJvb-VjYsdlkduM6EAil733eaNQ61xb9voWc0Yqoj9haFgmJsVlAjy2okD_SRBVObPDNBVQ7gu3GLFI4trkeFesh-kUsVtARx9HbTD0JlZ25ekIXmtGJzYnHCTIkTKwxA9oPq0QIWDmXx8pF-n7nKtlHe_DSpEVw5HZo2G8MBoi88bo&cce=2&category=acrcp_v1_32&sig=AOD64_2tG5lLuR54RXR91xPxSJQGTMcgsg&q&nis=4&adurl=https://www.appcracy.com/app/facebook.html?gad_source%3D5%26gad_campaignid%3D23305478828%26gclid%3DEAIaIQobChMIg4CR0d25kgMV67IDAB2Z_CowEAAYASAAEgI35vD_BwE,syndicated
facebook,apkpac.com,apkpac.com,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwiryJvT3bmSAxUnKNQBHVt2AYgYACICCAEQABoCb2E&co=1&ase=2&gclid=EAIaIQobChMIq8ib0925kgMVJyjUAR1bdgGIEAAYAiAAEgI4xfD_BwE&cid=CAASuwHkaPBWBl70EcFaFMlEzDUvvY9nAWrwonzMcPathUmHwGCxXBAzxwx5OsulWfOYC4HClky3ZfkErE6rWM8SX8kymO8XbQ0gQ03g_shIyAjlCUrYDK-3hc4XBK4rAsWZuCNgHRPyIfUIYXefJh-DQtOsQoqEIAbAWaQXmSw58ALQltCIVdtW6MnwFdzsHlwJPP9-U82NaMlYLGUg4oB-bAXeiYC-GTd320IyQDSDde8EHXSTOFy6LSZc9DGD&cce=2&category=acrcp_v1_32&sig=AOD64_1zivHte_F0M9Pk7eFU5L2FWd1qZg&q&nis=4&adurl=https://www.apkpac.com/app/com.facebook.katana/?details%3Ddl%26gad_source%3D5%26gad_campaignid%3D18891183528%26gclid%3DEAIaIQobChMIq8ib0925kgMVJyjUAR1bdgGIEAAYAiAAEgI4xfD_BwE,adsenseads
facebook,appcracy.com,appcracy.com,https://syndicatedsearch.goog/aclk?sa=L&pf=1&ai=DChsSEwiryJvT3bmSAxUnKNQBHVt2AYgYACICCAEQAhoCb2E&co=1&ase=2&gclid=EAIaIQobChMIq8ib0925kgMVJyjUAR1bdgGIEAAYASAAEgIwX_D_BwE&cid=CAASuwHkaPBWBl70EcFaFMlEzDUvvY9nAWrwonzMcPathUmHwGCxXBAzxwx5OsulWfOYC4HClky3ZfkErE6rWM8SX8kymO8XbQ0gQ03g_shIyAjlCUrYDK-3hc4XBK4rAsWZuCNgHRPyIfUIYXefJh-DQtOsQoqEIAbAWaQXmSw58ALQltCIVdtW6MnwFdzsHlwJPP9-U82NaMlYLGUg4oB-bAXeiYC-GTd320IyQDSDde8EHXSTOFy6LSZc9DGD&cce=2&category=acrcp_v1_32&sig=AOD64_30IipUJiZS69m4iqV1NNew42n33A&q&nis=4&adurl=https://www.appcracy.com/app/facebook.html?gad_source%3D5%26gad_campaignid%3D23305478828%26gclid%3DEAIaIQobChMIq8ib0925kgMVJyjUAR1bdgGIEAAYASAAEgIwX_D_BwE,adsenseads
facebook,facebook.apporize.com,facebook.apporize.com,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwiryJvT3bmSAxUnKNQBHVt2AYgYACICCAEQARoCb2E&co=1&ase=2&gclid=EAIaIQobChMIq8ib0925kgMVJyjUAR1bdgGIEAAYAyAAEgINcPD_BwE&cid=CAASuwHkaPBWBl70EcFaFMlEzDUvvY9nAWrwonzMcPathUmHwGCxXBAzxwx5OsulWfOYC4HClky3ZfkErE6rWM8SX8kymO8XbQ0gQ03g_shIyAjlCUrYDK-3hc4XBK4rAsWZuCNgHRPyIfUIYXefJh-DQtOsQoqEIAbAWaQXmSw58ALQltCIVdtW6MnwFdzsHlwJPP9-U82NaMlYLGUg4oB-bAXeiYC-GTd320IyQDSDde8EHXSTOFy6LSZc9DGD&cce=2&category=acrcp_v1_32&sig=AOD64_1lsVhycST2khHaJyqv74nIX0jatg&q&nis=4&adurl=https://facebook.apporize.com/kl96978?gad_source%3D5%26gad_campaignid%3D20872824952,adsenseads
facebook,appinfogallery.net,appinfogallery.net,https://syndicatedsearch.goog/aclk?sa=L&ai=DChsSEwiisprT3bmSAxX0KNQBHQN7NyoYACICCAEQAhoCb2E&co=1&ase=2&gclid=EAIaIQobChMIorKa0925kgMV9CjUAR0DezcqEAAYAyAAEgLGFfD_BwE&cid=CAASuwHkaMP4DDZCDE0YEjUlIEAc-sUixIFMkoV8MMcWxCVmNDuRpRJPhQdXQOYiJKS0iboGFXk0uCorI9G2N64VY7UD1qdhMH0hCHo-bNgr-l766EACApvhK6AX63ExQ0JDVqnA97EbRRqOK9l5BWtU6a1nz84an2AehV-TYFvTfLUK45p0HBj0pUo2I3DJbTl1FhRhrlfJdBcG0I609f2tsRDfeVdu8QekxMS3X0fT_kjp5-qs-LzrpycuzVxv&cce=2&category=acrcp_v1_32&sig=AOD64_3-RPO5EGqF5lQTnLB1xc-NjVQyLA&q&nis=4&adurl=https://www.appinfogallery.net/app/com.facebook.katana?utm_source%3Dgoogle%26utm_content%3D186069943436%26utm_campaign%3D23062166575%26gclid%3D%7Bgclid%7D%26gad_source%3D5,adsenseads
anthropic,use.ai,use.ai,https://www.bing.com/aclk?ld=e8oHsrZaPTqRUVZmgHL4b9FTVUCUwlJv3b8HUFhXFfXzQcwwSOS1rg7LBKRKs2pbY4jgA51pGAHWMNOqkRMHdPZpTzI8ttCGe1vVLiMI-omjWeO_EDDXSw6REOK1tGF5rTKX_IE8DE5oy8Nc0QCNEAF3icz3Bt4GuObQrTjf_Rf9CCwFyWMDOcjQaj3CTpEIneUikZn1JbhSUdYkNsbFF7otpRHXc&u=aHR0cHMlM2ElMmYlMmZ1c2UuYWklMmZjaGF0JTNmbW9kZWwlM2RjbGF1ZGUlMjZ1dG1fc291cmNlJTNkYmluZyUyNnV0bV9tZWRpdW0lM2RjcGMlMjZ1dG1fY2FtcGFpZ24lM2RVUy1FTi1EZXNrdG9wLVNlYXJjaC1Vc2VBSS1DbGF1ZGUlMjZ1dG1fY2FtcGFpZ25faWQlM2Q1MjM2MjM0NjUlMjZ1dG1fYWRncm91cCUzZFVTLUVOLUNsYXVkZS1HZW5lcmljLVBocmFzZSUyNnV0bV9hZGdyb3VwX2lkJTNkMTMxODMxNzE3MzQ3OTYyMSUyNnV0bV90ZXJtJTNkYW50aHJvcGljJTI1MjBjbGF1ZGUlMjUyMDQuMSUyNnV0bV9tYXRjaF90eXBlJTNkcCUyNnV0bV9jb250ZW50JTNkJTI2dXRtX2NvbnRlbnRfaWQlM2QlMjZ1dG1fZnVubmVsJTNkJTI2cGFydG5lciUzZFdNJTI2aWQlM2RaMjl2WjJ4bGZHTndZM3g3WDJOaGJYQmhhV2R1Zlh4N2EyVjVkMjl5WkgxOGUyTnlaV0YwYVhabGZYeDhlMkZrWjNKdmRYQnBaSDE4ZTE5aFpHZHliM1Z3Zlh4N1kzSmxZWFJwZG1WOSUyNnVybCUzZGh0dHBzJTI1M0ElMjUyRiUyNTJGdXNlLmFpJTI1MkZjaGF0JTI1M0Ztb2RlbCUyNTNEY2xhdWRlJTI2bXNjbGtpZCUzZGY3ZjNhNWUxN2Q0OTE5NTE1ODEwY2M2MTc1NTkyMzNj&rlid=f7f3a5e17d4919515810cc617559233c&ntb=1,bing
