ip,source,asn,kvm_detected,kvm_products,rmm_detected,rmm_products,exposure_evidence,checked_date
154.12.90.141,known_campaign_ips.txt,AS142032,False,,False,,,2026-08-23
154.12.90.186,known_campaign_ips.txt,AS142032,False,,False,,,2026-08-23
154.17.8.252,dea_domains_probed.csv,AS906,False,,False,,,2026-08-25
154.201.190.79,dea_domains_probed.csv,AS132839,False,,False,,,2026-08-25
154.205.85.214,dea_domains_probed.csv,AS984,False,,False,,,2026-08-25
154.211.34.223,dea_domains_probed.csv,AS35916,False,,False,,,2026-08-25
154.213.50.146,dea_domains_probed.csv,AS132839,False,,False,,,2026-08-25
154.217.250.100,dea_domains_probed.csv,AS61414,False,,False,,,2026-08-25
154.220.230.118,dea_domains_probed.csv,AS35916,False,,False,,,2026-08-25
154.39.66.176,dea_domains_probed.csv,AS140227,False,,False,,,2026-08-25
156.225.21.79,dea_domains_probed.csv,AS142032,False,,False,,,2026-08-25
156.226.119.111,dea_domains_probed.csv,AS135097,False,,False,,,2026-08-25
156.234.118.219,dea_domains_probed.csv,AS216047,False,,False,,,2026-08-25
156.244.233.175,dea_domains_probed.csv,AS984,False,,False,,,2026-08-25
156.244.239.189,dea_domains_probed.csv,AS984,False,,False,,,2026-08-25
156.253.157.208,dea_domains_probed.csv,AS984,False,,False,,,2026-08-25
156.253.96.177,dea_domains_probed.csv,AS142286,False,,False,,,2026-08-25
156.254.196.141,dea_domains_probed.csv,AS142286,False,,False,,,2026-08-25
157.120.209.30,dea_domains_probed.csv,AS58791,False,,False,,,2026-08-25
157.173.96.128,known_campaign_ips.txt,AS51167,False,,False,,,2026-08-23
157.230.250.110,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
157.245.200.68,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
157.90.33.74,dea_domains_probed.csv,AS24940,False,,False,,,2026-08-25
159.198.43.169,known_campaign_ips.txt,AS22612,False,,False,,,2026-08-23
159.65.246.72,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
159.69.42.212,dea_domains_probed.csv,AS24940,False,,False,,,2026-08-25
160.191.87.206,known_campaign_ips.txt,AS153023,False,,False,,,2026-08-23
160.251.64.80,dea_domains_probed.csv,AS7506,False,,False,,,2026-08-25
161.35.148.87,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
161.97.148.163,known_campaign_ips.txt,AS51167,False,,False,,,2026-08-23
162.144.12.114,dea_domains_probed.csv,AS46606,False,,False,,,2026-08-25
162.209.146.84,dea_domains_probed.csv,AS40065,False,,False,,,2026-08-25
162.218.28.79,dea_domains_probed.csv,AS8796,False,,False,,,2026-08-25
162.255.119.11,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
162.255.119.187,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
162.255.119.188,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
162.255.119.19,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
162.255.119.22,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
162.255.119.72,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
162.255.119.8,dea_domains_probed.csv,AS22612,False,,False,,,2026-08-25
162.55.238.165,known_campaign_ips.txt,AS24940,False,,False,,,2026-08-23
163.172.80.132,dea_domains_probed.csv,AS12876,False,,False,,,2026-08-25
163.245.204.86,known_campaign_ips.txt,AS17,False,,False,,,2026-08-23
165.160.13.20,dea_domains_probed.csv,AS19574,False,,False,,,2026-08-25
165.22.251.234,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
165.22.48.193,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
165.227.162.38,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
167.71.194.110,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
167.99.248.199,dea_domains_probed.csv,AS14061,False,,False,,,2026-08-25
168.76.213.99,dea_domains_probed.csv,AS137951,False,,False,,,2026-08-25
168.76.252.154,dea_domains_probed.csv,AS137951,False,,True,RDP,3389:RDP(port),2026-08-25
169.239.218.62,dea_domains_probed.csv,AS327979,False,,False,,,2026-08-25
169.58.82.86,dea_domains_probed.csv,,False,,False,,,2026-08-25
169.60.151.233,dea_domains_probed.csv,AS36351,False,,False,,,2026-08-25
170.106.189.178,known_campaign_ips.txt,AS132203,False,,False,,,2026-08-23
170.205.30.252,known_campaign_ips.txt,AS206216,False,,False,,,2026-08-23
170.33.12.185,dea_domains_probed.csv,AS134963,False,,False,,,2026-08-25
170.64.223.230,known_campaign_ips.txt,AS14061,False,,False,,,2026-08-23
172.173.219.199,known_campaign_ips.txt,AS8075,False,,False,,,2026-08-23
172.207.25.80,known_campaign_ips.txt,AS8075,False,,False,,,2026-08-23
172.232.3.86,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
172.233.212.224,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
172.234.24.173,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
172.234.27.224,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
172.234.31.13,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
172.236.103.15,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
172.236.109.120,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
172.237.129.236,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
172.237.146.18,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
172.237.146.39,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
172.238.172.116,dea_domains_probed.csv,AS20940,False,,False,,,2026-08-25
172.238.190.126,dea_domains_probed.csv,AS20940,False,,False,,,2026-08-25
172.239.193.31,dea_domains_probed.csv,AS20940,False,,False,,,2026-08-25
172.239.193.67,dea_domains_probed.csv,AS20940,False,,False,,,2026-08-25
172.239.49.232,dea_domains_probed.csv,AS20940,False,,False,,,2026-08-25
172.245.224.48,known_campaign_ips.txt,AS36352,False,,False,,,2026-08-23
172.247.44.203,dea_domains_probed.csv,AS40065,False,,False,,,2026-08-25
172.65.211.209,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.66.0.96,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.66.1.143,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.66.40.135,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.66.42.230,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.128.239,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.129.188,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.129.225,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.130.24,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.130.49,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.130.66,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.131.79,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.132.234,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.132.253,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.133.134,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.133.171,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.133.42,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.134.110,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.135.189,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.135.72,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.136.75,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.139.1,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.139.184,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.139.35,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.139.48,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.141.147,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.141.221,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.141.229,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.141.44,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.142.230,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.143.172,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.143.219,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.143.242,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.143.251,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.143.36,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.144.132,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.145.249,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.145.253,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.146.150,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.146.224,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.147.60,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.148.106,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.148.170,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.148.178,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.148.239,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.148.248,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.148.26,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.148.95,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.149.107,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.149.154,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.149.180,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.149.190,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.149.220,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.150.249,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.150.72,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.151.12,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.151.73,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.152.12,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.152.202,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.153.138,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.154.146,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.154.147,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.154.2,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.154.36,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.154.97,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.155.101,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.155.126,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.155.149,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.157.109,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.157.134,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.157.16,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.157.162,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.157.226,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.157.43,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.158.107,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.158.127,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.158.130,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.159.149,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.160.11,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.160.134,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.161.108,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.161.164,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.161.89,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.162.183,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.165.253,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.165.77,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.166.144,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.166.172,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.166.18,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.166.24,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.167.123,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.167.76,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.168.108,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.168.130,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.168.22,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.168.41,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.168.44,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.169.111,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.169.154,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.170.172,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.170.246,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.170.76,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.170.90,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.171.226,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.171.48,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.172.120,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.172.184,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.172.59,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.173.193,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.173.207,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.173.5,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.174.127,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.174.227,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.174.234,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.174.236,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.174.239,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.174.34,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.174.70,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.175.199,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.175.28,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.176.102,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.176.131,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.176.133,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.176.142,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.176.155,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.176.161,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.176.237,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.176.50,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.176.58,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.177.236,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.177.40,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.178.189,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.178.63,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.179.131,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.180.247,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.180.43,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.181.21,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.181.49,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.182.212,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.182.238,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.182.94,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.183.110,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.183.210,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.183.217,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.183.239,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.184.158,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.184.220,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.184.227,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.184.80,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.185.132,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.185.186,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.185.191,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.185.37,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.186.221,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.186.245,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.187.108,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.189.117,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.189.180,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.189.9,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.190.91,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.191.152,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.192.197,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.192.236,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.194.184,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.194.228,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.194.48,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.195.219,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.195.248,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.195.54,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.196.30,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.196.39,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.196.72,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.196.99,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.197.188,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.197.19,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.197.34,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.198.115,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.198.132,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.198.23,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.200.113,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.200.185,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.200.77,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.202.29,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.202.78,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.202.79,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.203.190,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.203.80,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.205.162,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.205.24,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.205.83,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.206.237,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.207.122,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.207.193,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.207.219,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.207.69,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.210.170,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.211.130,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.211.173,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.211.174,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.211.193,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.211.234,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.211.5,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.211.72,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.212.115,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.212.139,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.212.140,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.212.191,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.212.192,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.212.216,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.212.47,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.213.135,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.213.216,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.214.74,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.215.172,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.216.141,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.217.213,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.218.121,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.218.197,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.218.88,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.219.73,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.219.87,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.221.140,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.221.244,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.221.47,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.221.78,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.222.116,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.222.139,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.223.86,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.72.218,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.72.72,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.67.73.184,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
172.83.152.149,dea_domains_probed.csv,AS50131,False,,False,,,2026-08-25
173.214.26.107,dea_domains_probed.csv,AS4213,False,,False,,,2026-08-25
173.236.139.76,dea_domains_probed.csv,AS26347,False,,False,,,2026-08-25
173.249.26.230,known_campaign_ips.txt,AS51167,False,,False,,,2026-08-23
175.24.155.92,dea_domains_probed.csv,AS45090,False,,False,,,2026-08-25
178.156.160.98,known_campaign_ips.txt,AS213230,False,,False,,,2026-08-23
178.159.1.161,dea_domains_probed.csv,AS42831,False,,False,,,2026-08-25
178.210.92.164,dea_domains_probed.csv,AS48287,False,,False,,,2026-08-25
178.32.61.35,dea_domains_probed.csv,AS16276,False,,False,,,2026-08-25
178.33.253.214,known_campaign_ips.txt,AS16276,False,,False,,,2026-08-23
178.98.18.163,dea_domains_probed.csv,,False,,False,,,2026-08-25
18.166.144.116,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
18.166.174.197,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
18.173.121.24,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
18.196.241.217,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
18.244.214.90,dea_domains_probed.csv,AS16509,False,,False,,,2026-08-25
180.178.39.180,dea_domains_probed.csv,AS45753,False,,False,,,2026-08-25
180.71.58.91,known_campaign_ips.txt,AS9318,False,,False,,,2026-08-23
185.125.109.124,known_campaign_ips.txt,AS43927,False,,False,,,2026-08-23
185.134.245.113,dea_domains_probed.csv,AS12996,False,,False,,,2026-08-25
185.135.72.178,dea_domains_probed.csv,AS132825,False,,False,,,2026-08-25
185.135.83.132,dea_domains_probed.csv,AS57494,False,,False,,,2026-08-25
185.149.120.131,dea_domains_probed.csv,AS57724,False,,False,,,2026-08-25
185.150.25.230,known_campaign_ips.txt,AS30823,False,,False,,,2026-08-23
185.158.133.1,dea_domains_probed.csv,AS13335,False,,False,,,2026-08-25
185.162.228.7,dea_domains_probed.csv,AS209242,False,,False,,,2026-08-25
185.162.229.2,dea_domains_probed.csv,AS209242,False,,False,,,2026-08-25
185.171.83.33,dea_domains_probed.csv,AS9123,False,,False,,,2026-08-25
185.199.110.153,dea_domains_probed.csv,AS54113,False,,False,,,2026-08-25
185.199.111.153,dea_domains_probed.csv,AS54113,False,,False,,,2026-08-25
185.206.180.130,dea_domains_probed.csv,AS205787,False,,False,,,2026-08-25
185.208.164.72,dea_domains_probed.csv,AS41079,False,,False,,,2026-08-25
185.23.253.5,dea_domains_probed.csv,AS215117,False,,False,,,2026-08-25
185.230.63.107,dea_domains_probed.csv,AS58182,False,,False,,,2026-08-25
185.252.232.172,dea_domains_probed.csv,AS51167,False,,False,,,2026-08-25
185.253.212.22,dea_domains_probed.csv,AS48707,False,,False,,,2026-08-25
185.26.122.14,dea_domains_probed.csv,AS62082,False,,False,,,2026-08-25
185.53.177.31,dea_domains_probed.csv,AS61969,False,,False,,,2026-08-25
185.53.179.113,dea_domains_probed.csv,AS61969,False,,False,,,2026-08-25
185.53.179.128,dea_domains_probed.csv,AS61969,False,,False,,,2026-08-25
185.53.179.136,dea_domains_probed.csv,AS61969,False,,False,,,2026-08-25
185.58.8.59,known_campaign_ips.txt,AS201699,False,,False,,,2026-08-23
185.61.211.82,dea_domains_probed.csv,,False,,False,,,2026-08-25
186.2.174.137,dea_domains_probed.csv,AS59692,False,,False,,,2026-08-25
188.210.221.79,dea_domains_probed.csv,AS50599,False,,False,,,2026-08-25
189.49.62.111,dea_domains_probed.csv,AS7738,False,,False,,,2026-08-25
192.0.78.25,dea_domains_probed.csv,AS2635,False,,False,,,2026-08-25
192.155.84.236,dea_domains_probed.csv,AS63949,False,,False,,,2026-08-25
192.157.56.139,dea_domains_probed.csv,AS55286,False,,False,,,2026-08-25
