ip,provider,confidence,country,city,server_type,asn,asn_name,source,source_date,hostname,collection_method,threat_relevance,ip_role,prefix,score_prehire,tier_prehire,score_posthire,tier_posthire,indicator_id,first_seen,last_seen,active
185.245.80.153,windscribe,confirmed,GB,,wireguard,AS62240,"Clouvider - Clouvider Limited, GB",windscribe_dns,2026-07-19,uk-053.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
185.164.138.2,windscribe,confirmed,GB,,wireguard,AS62240,"Clouvider - Clouvider Limited, GB",windscribe_dns,2026-07-19,uk-055.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
185.156.173.178,windscribe,confirmed,FR,,wireguard,AS9009,"M247 - M247 Europe SRL, RO",windscribe_dns,2026-07-19,fr-001.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
82.102.18.34,windscribe,confirmed,FR,,wireguard,AS9009,"M247 - M247 Europe SRL, RO",windscribe_dns,2026-07-19,fr-005.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
194.59.249.242,windscribe,confirmed,FR,,wireguard,AS9009,"M247 - M247 Europe SRL, RO",windscribe_dns,2026-07-19,fr-006.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
193.176.87.194,windscribe,confirmed,DE,,wireguard,AS9009,"M247 - M247 Europe SRL, RO",windscribe_dns,2026-07-19,de-008.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
79.142.77.63,windscribe,confirmed,SE,,wireguard,AS51430,"ALTUS - AltusHost B.V., NL",windscribe_dns,2026-07-19,se-005.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
149.50.216.65,windscribe,confirmed,SE,,wireguard,AS212238,"CDNEXT - Datacamp Limited, GB",windscribe_dns,2026-07-19,se-006.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
146.70.242.130,windscribe,confirmed,SE,,wireguard,AS9009,"M247 - M247 Europe SRL, RO",windscribe_dns,2026-07-19,se-007.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
146.70.242.146,windscribe,confirmed,SE,,wireguard,AS9009,"M247 - M247 Europe SRL, RO",windscribe_dns,2026-07-19,se-008.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
149.50.216.76,windscribe,confirmed,SE,,wireguard,AS212238,"CDNEXT - Datacamp Limited, GB",windscribe_dns,2026-07-19,se-009.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
68.67.118.162,windscribe,confirmed,SE,,wireguard,AS400587,"RYAMER - Ryamer, LLC, US",windscribe_dns,2026-07-19,se-010.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-06-24,2026-07-19,true
185.206.225.130,windscribe,confirmed,NO,,wireguard,AS9009,"M247 - M247 Europe SRL, RO",windscribe_dns,2026-07-19,no-003.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
149.22.86.1,windscribe,confirmed,PT,,wireguard,AS212238,"CDNEXT - Datacamp Limited, GB",windscribe_dns,2026-07-19,pt-004.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
149.22.86.14,windscribe,confirmed,PT,,wireguard,AS212238,"CDNEXT - Datacamp Limited, GB",windscribe_dns,2026-07-19,pt-005.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
91.195.99.162,windscribe,confirmed,RO,,wireguard,AS9009,"M247 - M247 Europe SRL, RO",windscribe_dns,2026-07-19,ro-004.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
185.94.192.210,windscribe,confirmed,BG,,wireguard,AS9009,"M247 - M247 Europe SRL, RO",windscribe_dns,2026-07-19,bg-005.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
185.246.210.1,windscribe,confirmed,CZ,,wireguard,AS60068,"CDN77 - Datacamp Limited, GB",windscribe_dns,2026-07-19,cz-002.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
149.40.61.225,windscribe,confirmed,CZ,,wireguard,AS212238,"CDNEXT - Datacamp Limited, GB",windscribe_dns,2026-07-19,cz-004.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
178.175.134.186,windscribe,confirmed,MD,,wireguard,AS43289,"TRABIA - Trabia SRL, MD",windscribe_dns,2026-07-19,md-003.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
178.175.142.7,windscribe,confirmed,MD,,wireguard,AS43289,"TRABIA - Trabia SRL, MD",windscribe_dns,2026-07-19,md-004.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
154.47.29.161,windscribe,confirmed,HR,,wireguard,AS212238,"CDNEXT - Datacamp Limited, GB",windscribe_dns,2026-07-19,hr-005.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
156.146.56.97,windscribe,confirmed,SG,,wireguard,AS60068,"CDN77 - Datacamp Limited, GB",windscribe_dns,2026-07-19,sg-006.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
156.146.56.110,windscribe,confirmed,SG,,wireguard,AS60068,"CDN77 - Datacamp Limited, GB",windscribe_dns,2026-07-19,sg-007.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
103.107.198.226,windscribe,confirmed,SG,,wireguard,AS137409,"GSLNETWORKS-AS-AP - GSL Networks Pty LTD, AU",windscribe_dns,2026-07-19,sg-008.windscribe.com,DNS enumeration,General VPN coverage; open-source client,ingress,,5,contextual,5,contextual,VPN-017,2026-05-07,2026-07-19,true
