ip,provider,confidence,country,city,server_type,asn,asn_name,source,source_date,hostname,collection_method,threat_relevance,ip_role,prefix,score_prehire,tier_prehire,score_posthire,tier_posthire,indicator_id,first_seen,last_seen,active
184.75.221.198,airvpn,confirmed,CA,"Toronto, Ontario",openvpn,AS32489,"AMANAHA-NEW - Amanah Tech Inc., CA",airvpn_api,2026-05-11,tejat,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
192.30.89.50,airvpn,confirmed,CA,Vancouver,openvpn,AS394256,"CLOUDSINGULARITY - Tech Futures Interactive Inc., CA",airvpn_api,2026-05-11,telescopium,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
192.30.89.52,airvpn,confirmed,CA,Vancouver,openvpn,AS394256,"CLOUDSINGULARITY - Tech Futures Interactive Inc., CA",airvpn_api,2026-05-11,telescopium,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
192.30.89.53,airvpn,confirmed,CA,Vancouver,openvpn,AS394256,"CLOUDSINGULARITY - Tech Futures Interactive Inc., CA",airvpn_api,2026-05-11,telescopium,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
192.30.89.54,airvpn,confirmed,CA,Vancouver,openvpn,AS394256,"CLOUDSINGULARITY - Tech Futures Interactive Inc., CA",airvpn_api,2026-05-11,telescopium,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.44.136.27,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,terebellum,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.44.136.29,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,terebellum,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.44.136.30,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,terebellum,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
173.249.217.2,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,terebellum,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
202.50.176.4,airvpn,confirmed,NZ,Auckland,openvpn,AS45179,"SITEHOST-AS-AP SiteHost New Zealand, NZ",airvpn_api,2026-05-11,theemin,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
202.50.176.5,airvpn,confirmed,NZ,Auckland,openvpn,AS45179,"SITEHOST-AS-AP SiteHost New Zealand, NZ",airvpn_api,2026-05-11,theemin,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
202.50.176.6,airvpn,confirmed,NZ,Auckland,openvpn,AS45179,"SITEHOST-AS-AP SiteHost New Zealand, NZ",airvpn_api,2026-05-11,theemin,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
202.50.176.7,airvpn,confirmed,NZ,Auckland,openvpn,AS45179,"SITEHOST-AS-AP SiteHost New Zealand, NZ",airvpn_api,2026-05-11,theemin,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
134.19.179.234,airvpn,confirmed,NL,Alblasserdam,openvpn,AS49453,"GLOBALLAYER, NL",airvpn_api,2026-05-11,tiaki,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
134.19.179.236,airvpn,confirmed,NL,Alblasserdam,openvpn,AS49453,"GLOBALLAYER, NL",airvpn_api,2026-05-11,tiaki,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
134.19.179.237,airvpn,confirmed,NL,Alblasserdam,openvpn,AS49453,"GLOBALLAYER, NL",airvpn_api,2026-05-11,tiaki,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
134.19.179.238,airvpn,confirmed,NL,Alblasserdam,openvpn,AS49453,"GLOBALLAYER, NL",airvpn_api,2026-05-11,tiaki,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
223.165.69.68,airvpn,confirmed,NZ,Auckland,openvpn,AS45179,"SITEHOST-AS-AP SiteHost New Zealand, NZ",airvpn_api,2026-05-11,tianguan,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
223.165.69.69,airvpn,confirmed,NZ,Auckland,openvpn,AS45179,"SITEHOST-AS-AP SiteHost New Zealand, NZ",airvpn_api,2026-05-11,tianguan,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
223.165.69.70,airvpn,confirmed,NZ,Auckland,openvpn,AS45179,"SITEHOST-AS-AP SiteHost New Zealand, NZ",airvpn_api,2026-05-11,tianguan,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
223.165.69.71,airvpn,confirmed,NZ,Auckland,openvpn,AS45179,"SITEHOST-AS-AP SiteHost New Zealand, NZ",airvpn_api,2026-05-11,tianguan,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
213.152.186.172,airvpn,confirmed,NL,Alblasserdam,openvpn,AS49453,"GLOBALLAYER, NL",airvpn_api,2026-05-11,tianyi,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
213.152.186.174,airvpn,confirmed,NL,Alblasserdam,openvpn,AS49453,"GLOBALLAYER, NL",airvpn_api,2026-05-11,tianyi,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
213.152.186.175,airvpn,confirmed,NL,Alblasserdam,openvpn,AS49453,"GLOBALLAYER, NL",airvpn_api,2026-05-11,tianyi,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
213.152.186.176,airvpn,confirmed,NL,Alblasserdam,openvpn,AS49453,"GLOBALLAYER, NL",airvpn_api,2026-05-11,tianyi,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
192.30.89.58,airvpn,confirmed,CA,Vancouver,openvpn,AS394256,"CLOUDSINGULARITY - Tech Futures Interactive Inc., CA",airvpn_api,2026-05-11,titawin,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
192.30.89.60,airvpn,confirmed,CA,Vancouver,openvpn,AS394256,"CLOUDSINGULARITY - Tech Futures Interactive Inc., CA",airvpn_api,2026-05-11,titawin,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
192.30.89.61,airvpn,confirmed,CA,Vancouver,openvpn,AS394256,"CLOUDSINGULARITY - Tech Futures Interactive Inc., CA",airvpn_api,2026-05-11,titawin,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
192.30.89.62,airvpn,confirmed,CA,Vancouver,openvpn,AS394256,"CLOUDSINGULARITY - Tech Futures Interactive Inc., CA",airvpn_api,2026-05-11,titawin,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
86.106.84.146,airvpn,confirmed,CH,Zurich,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,toliman,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
86.106.84.147,airvpn,confirmed,CH,Zurich,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,toliman,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
86.106.84.148,airvpn,confirmed,CH,Zurich,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,toliman,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
86.106.84.149,airvpn,confirmed,CH,Zurich,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,toliman,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.54.128.115,airvpn,confirmed,US,"Denver, Colorado",openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,torcular,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.54.128.116,airvpn,confirmed,US,"Denver, Colorado",openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,torcular,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.54.128.117,airvpn,confirmed,US,"Denver, Colorado",openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,torcular,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.54.128.118,airvpn,confirmed,US,"Denver, Colorado",openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,torcular,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
185.200.116.130,airvpn,confirmed,SG,Singapore,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,triangulum,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
185.200.116.132,airvpn,confirmed,SG,Singapore,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,triangulum,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
185.200.116.133,airvpn,confirmed,SG,Singapore,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,triangulum,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
185.200.116.134,airvpn,confirmed,SG,Singapore,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,triangulum,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
185.156.174.154,airvpn,confirmed,CZ,Prague,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,turais,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
185.156.174.156,airvpn,confirmed,CZ,Prague,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,turais,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
185.156.174.157,airvpn,confirmed,CZ,Prague,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,turais,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
185.156.174.158,airvpn,confirmed,CZ,Prague,openvpn,AS9009,"M247, RO",airvpn_api,2026-05-11,turais,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
184.75.223.202,airvpn,confirmed,CA,"Toronto, Ontario",openvpn,AS32489,"AMANAHA-NEW - Amanah Tech Inc., CA",airvpn_api,2026-05-11,tyl,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
184.75.223.204,airvpn,confirmed,CA,"Toronto, Ontario",openvpn,AS32489,"AMANAHA-NEW - Amanah Tech Inc., CA",airvpn_api,2026-05-11,tyl,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
184.75.223.205,airvpn,confirmed,CA,"Toronto, Ontario",openvpn,AS32489,"AMANAHA-NEW - Amanah Tech Inc., CA",airvpn_api,2026-05-11,tyl,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
184.75.223.206,airvpn,confirmed,CA,"Toronto, Ontario",openvpn,AS32489,"AMANAHA-NEW - Amanah Tech Inc., CA",airvpn_api,2026-05-11,tyl,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
184.75.221.58,airvpn,confirmed,CA,"Toronto, Ontario",openvpn,AS32489,"AMANAHA-NEW - Amanah Tech Inc., CA",airvpn_api,2026-05-11,ukdah,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
184.75.221.60,airvpn,confirmed,CA,"Toronto, Ontario",openvpn,AS32489,"AMANAHA-NEW - Amanah Tech Inc., CA",airvpn_api,2026-05-11,ukdah,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
184.75.221.61,airvpn,confirmed,CA,"Toronto, Ontario",openvpn,AS32489,"AMANAHA-NEW - Amanah Tech Inc., CA",airvpn_api,2026-05-11,ukdah,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
184.75.221.62,airvpn,confirmed,CA,"Toronto, Ontario",openvpn,AS32489,"AMANAHA-NEW - Amanah Tech Inc., CA",airvpn_api,2026-05-11,ukdah,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.44.136.243,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,unukalhai,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.44.136.245,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,unukalhai,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.44.136.246,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,unukalhai,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
173.249.217.34,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,unukalhai,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.44.159.11,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,unurgunite,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.44.159.12,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,unurgunite,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.44.159.13,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,unurgunite,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
198.44.159.14,airvpn,confirmed,US,New York City,openvpn,AS11878,"TZULO - tzulo, inc., US",airvpn_api,2026-05-11,unurgunite,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
64.42.179.50,airvpn,confirmed,US,"Atlanta, Georgia",openvpn,AS63018,"DEDICATED - Dedicated.com, US",airvpn_api,2026-05-11,ursa,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
64.42.179.52,airvpn,confirmed,US,"Atlanta, Georgia",openvpn,AS63018,"DEDICATED - Dedicated.com, US",airvpn_api,2026-05-11,ursa,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
64.42.179.53,airvpn,confirmed,US,"Atlanta, Georgia",openvpn,AS63018,"DEDICATED - Dedicated.com, US",airvpn_api,2026-05-11,ursa,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
64.42.179.54,airvpn,confirmed,US,"Atlanta, Georgia",openvpn,AS63018,"DEDICATED - Dedicated.com, US",airvpn_api,2026-05-11,ursa,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
94.228.209.210,airvpn,confirmed,NL,Amsterdam,openvpn,AS6206,"NETROUTING-AS, NL",airvpn_api,2026-05-11,vindemiatrix,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
94.228.209.211,airvpn,confirmed,NL,Amsterdam,openvpn,AS6206,"NETROUTING-AS, NL",airvpn_api,2026-05-11,vindemiatrix,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
94.228.209.212,airvpn,confirmed,NL,Amsterdam,openvpn,AS6206,"NETROUTING-AS, NL",airvpn_api,2026-05-11,vindemiatrix,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
94.228.209.213,airvpn,confirmed,NL,Amsterdam,openvpn,AS6206,"NETROUTING-AS, NL",airvpn_api,2026-05-11,vindemiatrix,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
204.8.98.90,airvpn,confirmed,US,"Dallas, Texas",openvpn,AS62744,"QUINTEX - Quintex Alliance Consulting, US",airvpn_api,2026-05-11,volans,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
204.8.98.91,airvpn,confirmed,US,"Dallas, Texas",openvpn,AS62744,"QUINTEX - Quintex Alliance Consulting, US",airvpn_api,2026-05-11,volans,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
204.8.98.92,airvpn,confirmed,US,"Dallas, Texas",openvpn,AS62744,"QUINTEX - Quintex Alliance Consulting, US",airvpn_api,2026-05-11,volans,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
204.8.98.93,airvpn,confirmed,US,"Dallas, Texas",openvpn,AS62744,"QUINTEX - Quintex Alliance Consulting, US",airvpn_api,2026-05-11,volans,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
204.8.98.100,airvpn,confirmed,US,"Dallas, Texas",openvpn,AS62744,"QUINTEX - Quintex Alliance Consulting, US",airvpn_api,2026-05-11,vulpecula,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
204.8.98.101,airvpn,confirmed,US,"Dallas, Texas",openvpn,AS62744,"QUINTEX - Quintex Alliance Consulting, US",airvpn_api,2026-05-11,vulpecula,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
204.8.98.102,airvpn,confirmed,US,"Dallas, Texas",openvpn,AS62744,"QUINTEX - Quintex Alliance Consulting, US",airvpn_api,2026-05-11,vulpecula,Public API,General VPN coverage; privacy-focused,unknown,,5,contextual,5,contextual,VPN-032,2026-05-07,2026-05-11,true
